filename,width,height,class,xmin,ymin,xmax,ymax
-395-_jpg.rf.f824561c650be35d07c6cbe03b1dc290.jpg,640,640,RCT,26,146,492,444
-395-_jpg.rf.f824561c650be35d07c6cbe03b1dc290.jpg,640,640,Restoration,358,60,593,254
94_jpg.rf.f88a5a498a808432ee33852443aca1e6.jpg,640,640,Crown,0,458,260,640
94_jpg.rf.f88a5a498a808432ee33852443aca1e6.jpg,640,640,Restoration,380,355,563,523
94_jpg.rf.f88a5a498a808432ee33852443aca1e6.jpg,640,640,Caries,0,337,272,516
-304-_jpg.rf.f8541a114166fab230954fda8e9a1556.jpg,640,640,RCT,201,76,331,473
-304-_jpg.rf.f8541a114166fab230954fda8e9a1556.jpg,640,640,RCT,0,87,130,477
-304-_jpg.rf.f8541a114166fab230954fda8e9a1556.jpg,640,640,Badly Decayed,327,401,506,561
-304-_jpg.rf.f8541a114166fab230954fda8e9a1556.jpg,640,640,Restoration,94,478,315,640
-525-_jpg.rf.f870e514d1ec3150a9bcef9fd2b2f515.jpg,640,640,Badly Decayed,158,206,367,514

-460-_jpg.rf.f91d202d8ed34b44aea220a1ee933f4b.jpg,640,640,Caries,245,87,555,307
-438-_jpg.rf.fac177c3f970b342d371ff694656d46f.jpg,640,640,RCT,5,155,370,500
-438-_jpg.rf.fac177c3f970b342d371ff694656d46f.jpg,640,640,Restoration,106,25,466,269
-324-_jpg.rf.fade8deb8eb306b86284d56cfb7c8e76.jpg,640,640,RCT,59,188,261,559
-324-_jpg.rf.fade8deb8eb306b86284d56cfb7c8e76.jpg,640,640,RCT,260,228,438,526
-324-_jpg.rf.fade8deb8eb306b86284d56cfb7c8e76.jpg,640,640,Restoration,0,62,390,305
-380-_jpg.rf.fad1d779de676e9f0070639ec608b33a.jpg,640,640,Caries,316,56,564,222
46_jpeg.rf.fb1f0a05062850c116517fe400e05b5f.jpg,640,640,Restoration,114,420,279,610
-89-_jpg.rf.faffe5c80c57c9d4cd4742c066907465.jpg,640,640,RCT,151,106,419,479
-415-_jpg.rf.fbb14f4667ab62ba7051f394b3a95aa5.jpg,640,640,RCT,140,57,436,428
-415-_jpg.rf.fbb14f4667ab62ba7051f394b3a95aa5.jpg,640,640,Restoration,229,307,566,563
93_jpg.rf.fc2b9a348cddef919ac5dfcc823b6248.jpg,640,640,Badly Decayed,178,45,602,335
-328-_jpg.rf.fc89dd2c48810d08f04ba88f3d049189.jpg,640,640,RCT,406,199,518,424
-328-_jpg.rf.fc89dd2c48810d08f04ba88f3d049189.jpg,640,640,Restoration,321,78,525,207
-541-_jpg.rf.fbd0a8e20e4d381576d95936cab3ba82.jpg,640,640,Badly Decayed,253,62,500,481
-541-_jpg.rf.fbd0a8e20e4d381576d95936cab3ba82.jpg,640,640,Badly Decayed,81,108,345,570
-465-_jpg.rf.fd92a61e54bf1bb29160c8cc514b9156.jpg,640,640,Restoration,288,107,473,479
-465-_jpg.rf.fd92a61e54bf1bb29160c8cc514b9156.jpg,640,640,Caries,323,130,390,186
-465-_jpg.rf.fd92a61e54bf1bb29160c8cc514b9156.jpg,640,640,Normal,38,480,506,633
WhatsApp-Image-2024-02-10-at-5-16-37-AM_jpeg.rf.fcadec8e23c32100848a75a8667eee2c.jpg,640,640,Post,269,232,325,613
WhatsApp-Image-2024-02-10-at-5-16-37-AM_jpeg.rf.fcadec8e23c32100848a75a8667eee2c.jpg,640,640,Post,441,318,518,418
WhatsApp-Image-2024-02-10-at-5-16-37-AM_jpeg.rf.fcadec8e23c32100848a75a8667eee2c.jpg,640,640,Crown,400,409,606,536
-287-_jpg.rf.fc8cddb07d6d90916739125b0fc47f54.jpg,640,640,Caries,306,199,611,555
21_jpg.rf.fcc37d6fe15339d29d94cd3cf8bbce06.jpg,640,640,RCT,236,152,393,540
21_jpg.rf.fcc37d6fe15339d29d94cd3cf8bbce06.jpg,640,640,Badly Decayed,228,105,404,233
21_jpg.rf.fcc37d6fe15339d29d94cd3cf8bbce06.jpg,640,640,Crown,1,36,242,260
21_jpg.rf.fcc37d6fe15339d29d94cd3cf8bbce06.jpg,640,640,RCT,34,222,231,553
21_jpg.rf.fcc37d6fe15339d29d94cd3cf8bbce06.jpg,640,640,Badly Decayed,370,37,522,247
-287-_jpg.rf.fd2da51b71bec676f3ec7235e725f6b6.jpg,640,640,Caries,183,35,540,319
-191-_jpg.rf.fee9ae72226ab057f274e9b421ae4ac5.jpg,640,640,Caries,22,211,340,640
-285-_jpg.rf.1ab262a85a3a7694881e2bd59d6b3453.jpg,640,640,RCT,118,0,464,515
-402-_jpg.rf.1fc48d22a34388731cf4161d7859b1d3.jpg,640,640,Restoration,96,361,334,558
-402-_jpg.rf.1fc48d22a34388731cf4161d7859b1d3.jpg,640,640,RCT,279,142,463,577
-350-_jpg.rf.1e86d68c9e7d811b27ab5660ef52f4a0.jpg,640,640,Caries,309,486,421,618
-350-_jpg.rf.1e86d68c9e7d811b27ab5660ef52f4a0.jpg,640,640,RCT,37,109,446,576
-350-_jpg.rf.1e86d68c9e7d811b27ab5660ef52f4a0.jpg,640,640,RCT,26,0,469,206
-279-_jpg.rf.1acc5873b8a89042a1634357bdc126b8.jpg,640,640,RCT,67,72,307,593
-279-_jpg.rf.1acc5873b8a89042a1634357bdc126b8.jpg,640,640,RCT,461,84,640,534
-538-_jpg.rf.1c07436dbffd0d1585802ddc5dbedfcf.jpg,640,640,RCT,82,164,564,613
-436-_jpg.rf.1c9639e8bf01948836ebcfb6b019647e.jpg,640,640,RCT,141,0,507,361
-436-_jpg.rf.1c9639e8bf01948836ebcfb6b019647e.jpg,640,640,Restoration,113,376,325,640
-316-_jpg.rf.1b91983a27d2f937749cf22206df1a1b.jpg,640,640,Badly Decayed,90,184,373,391
-366-_jpg.rf.1f1a95591ac48b80fbb629cecadbfe1b.jpg,640,640,Restoration,67,150,383,353
-366-_jpg.rf.1f1a95591ac48b80fbb629cecadbfe1b.jpg,640,640,RCT,111,276,430,600
1_jpg.rf.1fe9bb01857fcc411472eaa6fed92317.jpg,640,640,RCT,70,78,454,640
1_jpg.rf.1fe9bb01857fcc411472eaa6fed92317.jpg,640,640,Normal,323,6,603,632
1_jpg.rf.1fe9bb01857fcc411472eaa6fed92317.jpg,640,640,Normal,462,23,640,540
8_jpg.rf.1c1782887bb77bda6bffc3024901471f.jpg,640,640,Badly Decayed,105,340,289,542
8_jpg.rf.1c1782887bb77bda6bffc3024901471f.jpg,640,640,Normal,209,163,538,494
-267-_jpg.rf.20638999ac62143a345a60e05a4264cf.jpg,640,640,RCT,100,140,613,514
-267-_jpg.rf.20638999ac62143a345a60e05a4264cf.jpg,640,640,Restoration,456,165,627,511
-273-_jpg.rf.1ef41ad1094fb2ad0cf5c2f705e9fad6.jpg,640,640,RCT,78,157,635,392
-273-_jpg.rf.1ef41ad1094fb2ad0cf5c2f705e9fad6.jpg,640,640,RCT,110,260,617,535
-450-_jpg.rf.1f862e2cf47124fb0e455b1e377036f8.jpg,640,640,Badly Decayed,305,71,569,284
-450-_jpg.rf.1f862e2cf47124fb0e455b1e377036f8.jpg,640,640,Badly Decayed,0,0,298,214
-120-_jpg.rf.1cac1f8a79bcb6cb045bb9e43f3c702a.jpg,640,640,Caries,63,356,293,640
-175-_jpg.rf.1b2ce3bcbd1abeabeb9b1b2a69709c36.jpg,640,640,RCT,119,0,211,235
-267-_jpg.rf.1dda70f111c5f0300a31af1f109efe17.jpg,640,640,RCT,148,29,509,535
-267-_jpg.rf.1dda70f111c5f0300a31af1f109efe17.jpg,640,640,Restoration,152,18,494,184
36_jpeg.rf.1d3484ae1e2ae7b3f173be2b8e3cbe9c.jpg,640,640,Crown,0,64,313,293
36_jpeg.rf.1d3484ae1e2ae7b3f173be2b8e3cbe9c.jpg,640,640,Crown,297,57,637,288
-195-_jpg.rf.1d0e6c1eea19685bb3145843a1d66bfb.jpg,640,640,Normal,133,0,563,307
-195-_jpg.rf.1d0e6c1eea19685bb3145843a1d66bfb.jpg,640,640,RCT,48,136,580,619
-494-_jpg.rf.1f54afa6db8db581364a90e9c49faf58.jpg,640,640,Restoration,382,31,506,162
-494-_jpg.rf.1f54afa6db8db581364a90e9c49faf58.jpg,640,640,Restoration,334,115,547,241
-494-_jpg.rf.1f54afa6db8db581364a90e9c49faf58.jpg,640,640,Overhang,204,477,485,640
WhatsApp-Image-2024-02-10-at-5-15-58-AM-1-_jpeg.rf.1da45df26bfd9e9c60dff9b162dd3553.jpg,640,640,Crown,14,0,220,299
WhatsApp-Image-2024-02-10-at-5-15-58-AM-1-_jpeg.rf.1da45df26bfd9e9c60dff9b162dd3553.jpg,640,640,Crown,0,526,124,623
WhatsApp-Image-2024-02-10-at-5-15-58-AM-1-_jpeg.rf.1da45df26bfd9e9c60dff9b162dd3553.jpg,640,640,Post,59,292,445,501
-535-_jpg.rf.1ceeed977ac19f8b9b435d211c5b8eb4.jpg,640,640,Restoration,202,6,361,285
-535-_jpg.rf.1ceeed977ac19f8b9b435d211c5b8eb4.jpg,640,640,Restoration,368,470,480,614
-535-_jpg.rf.1ceeed977ac19f8b9b435d211c5b8eb4.jpg,640,640,Badly Decayed,243,254,450,505
-535-_jpg.rf.1ceeed977ac19f8b9b435d211c5b8eb4.jpg,640,640,RCT,102,263,359,575
-402-_jpg.rf.1b086aa767e90d1d005eeddb499a2150.jpg,640,640,Restoration,359,103,584,363
-402-_jpg.rf.1b086aa767e90d1d005eeddb499a2150.jpg,640,640,RCT,126,257,580,493
-176-_jpg.rf.1ee559e9d24b386b5c3f4ba05cf7192e.jpg,640,640,RCT,149,48,574,555
-176-_jpg.rf.1ee559e9d24b386b5c3f4ba05cf7192e.jpg,640,640,Restoration,120,439,295,592
-463-_jpg.rf.1eb4c8b1997e5f25267bae41b42fdefb.jpg,640,640,Overhang,430,203,640,449
-463-_jpg.rf.1eb4c8b1997e5f25267bae41b42fdefb.jpg,640,640,RCT,108,48,477,536
-463-_jpg.rf.1eb4c8b1997e5f25267bae41b42fdefb.jpg,640,640,Normal,7,56,281,600
-264-_jpg.rf.1add329238d90865dd4ff4fac17629eb.jpg,640,640,RCT,398,307,640,640
-264-_jpg.rf.1add329238d90865dd4ff4fac17629eb.jpg,640,640,Crown,125,56,640,350
-264-_jpg.rf.1add329238d90865dd4ff4fac17629eb.jpg,640,640,RCT,0,26,464,566
-264-_jpg.rf.1add329238d90865dd4ff4fac17629eb.jpg,640,640,Post,176,199,330,555
-264-_jpg.rf.1add329238d90865dd4ff4fac17629eb.jpg,640,640,Caries,58,81,159,255
19_jpg.rf.20bae27914abaec61e6dc86f4397f920.jpg,640,640,RCT,251,155,498,367
19_jpg.rf.20bae27914abaec61e6dc86f4397f920.jpg,640,640,Normal,231,0,551,281
19_jpg.rf.20bae27914abaec61e6dc86f4397f920.jpg,640,640,Caries,107,302,212,433
-468-_jpg.rf.208627e51bd9cf8fae3d2944a28207df.jpg,640,640,Normal,325,8,588,437
-468-_jpg.rf.208627e51bd9cf8fae3d2944a28207df.jpg,640,640,RCT,43,41,469,574
-274-_jpg.rf.20b19350bff0e461669ee3e556889c86.jpg,640,640,Normal,0,37,389,470
-452-_jpg.rf.20c9a13c1260f447f8f610bff3659f97.jpg,640,640,Crown,131,17,506,254
-452-_jpg.rf.20c9a13c1260f447f8f610bff3659f97.jpg,640,640,RCT,126,202,404,511
-316-_jpg.rf.20e90bc50f4de27c64a157014c6a6f4b.jpg,640,640,Badly Decayed,176,252,441,575
-359-_jpg.rf.218c00060501185ba1ec2d9fad297bb4.jpg,640,640,Caries,391,134,477,202
-359-_jpg.rf.218c00060501185ba1ec2d9fad297bb4.jpg,640,640,Badly Decayed,103,51,502,544
-171-_jpg.rf.217cdcd7778da578515cc76efb2eee9b.jpg,640,640,RCT,211,6,591,536
-339-_jpg.rf.20caf9a77f8fb9bfc81ef9ed05a0e4e7.jpg,640,640,RCT,291,284,544,583
-339-_jpg.rf.20caf9a77f8fb9bfc81ef9ed05a0e4e7.jpg,640,640,Restoration,263,158,561,295
-279-_jpg.rf.232d2ef3bc497982193e5b4dc24a7e24.jpg,640,640,RCT,342,80,564,594
-279-_jpg.rf.232d2ef3bc497982193e5b4dc24a7e24.jpg,640,640,RCT,1,80,172,523
-333-_jpg.rf.2339a38c1224c696631a9aa663c9a66e.jpg,640,640,Badly Decayed,114,211,419,511
-541-_jpg.rf.244faf4545405b8a833e221970efa566.jpg,640,640,Badly Decayed,74,173,495,380
-541-_jpg.rf.244faf4545405b8a833e221970efa566.jpg,640,640,Badly Decayed,74,346,528,560
-194-_jpg.rf.24ae96b669ebb69d5ef1f7654b2dce9a.jpg,640,640,Normal,0,0,387,370
-194-_jpg.rf.24ae96b669ebb69d5ef1f7654b2dce9a.jpg,640,640,Normal,107,468,549,640
-194-_jpg.rf.24ae96b669ebb69d5ef1f7654b2dce9a.jpg,640,640,Normal,51,155,516,519
-256-_jpg.rf.24eb497ec803309a1036deaf02417985.jpg,640,640,Normal,109,18,589,366
-256-_jpg.rf.24eb497ec803309a1036deaf02417985.jpg,640,640,Normal,155,268,622,604
-426-_jpg.rf.24b013bcc1d099b9c07b987bb6621418.jpg,640,640,Restoration,326,406,551,592
-413-_jpg.rf.25502946417a4663f83559153e922878.jpg,640,640,Restoration,323,48,565,362
-413-_jpg.rf.25502946417a4663f83559153e922878.jpg,640,640,Badly Decayed,160,315,484,640
-413-_jpg.rf.25502946417a4663f83559153e922878.jpg,640,640,Badly Decayed,254,92,447,342
-188-_jpg.rf.2508c0845ac42a249934beb5bcd2996f.jpg,640,640,Caries,47,218,487,634
-188-_jpg.rf.2508c0845ac42a249934beb5bcd2996f.jpg,640,640,Caries,47,0,348,252
-326-_jpg.rf.257e4c6a2eb2b23cc9caa3f9c9b8e691.jpg,640,640,Restoration,483,26,635,185
-326-_jpg.rf.257e4c6a2eb2b23cc9caa3f9c9b8e691.jpg,640,640,Badly Decayed,377,271,630,525
-378-_jpg.rf.25afb497aa21f363c90147e0e171b4d7.jpg,640,640,RCT,200,244,434,572
-378-_jpg.rf.25afb497aa21f363c90147e0e171b4d7.jpg,640,640,Normal,0,336,263,632
-378-_jpg.rf.25afb497aa21f363c90147e0e171b4d7.jpg,640,640,Normal,339,15,620,453
-156-_jpg.rf.25c66810cd3ba08daf6fb9386eb7764c.jpg,640,640,Caries,325,427,467,603
-156-_jpg.rf.25c66810cd3ba08daf6fb9386eb7764c.jpg,640,640,Normal,65,111,310,640
-464-_jpg.rf.2604ef02102852ff8121eebe59048ec5.jpg,640,640,Restoration,337,214,579,524
-464-_jpg.rf.2604ef02102852ff8121eebe59048ec5.jpg,640,640,Overhang,372,132,584,380
90_jpg.rf.2689de302f6e5c01d6847129b52a9186.jpg,640,640,Crown,117,225,303,457
90_jpg.rf.2689de302f6e5c01d6847129b52a9186.jpg,640,640,Crown,114,413,369,637
90_jpg.rf.2689de302f6e5c01d6847129b52a9186.jpg,640,640,Abcess,252,0,490,231
-173-_jpg.rf.276debd421d6cb28f4e454da09b3f149.jpg,640,640,Restoration,219,29,571,201
-451-_jpg.rf.279236f190356fdd28e4d83fa8976128.jpg,640,640,RCT,80,51,573,278
-451-_jpg.rf.279236f190356fdd28e4d83fa8976128.jpg,640,640,Restoration,519,96,613,302
-161-_jpg.rf.2740e17df9da18fa1a51a2df3d2bd962.jpg,640,640,Restoration,564,264,640,393
-339-_jpg.rf.27ae8cf41feb3ae93508a67b54357097.jpg,640,640,RCT,232,279,546,627
-339-_jpg.rf.27ae8cf41feb3ae93508a67b54357097.jpg,640,640,Restoration,270,150,591,350
-491-_jpg.rf.27b0f988facd0948984a72ef8bb20f87.jpg,640,640,Badly Decayed,46,317,312,491
-294-_jpg.rf.2611aa21e63f1762ea05e12a0a6e8c53.jpg,640,640,Normal,370,20,640,455
-294-_jpg.rf.2611aa21e63f1762ea05e12a0a6e8c53.jpg,640,640,Post,236,364,488,563
-451-_jpg.rf.258410c23f9eec8eb4a39bec3bef6a1c.jpg,640,640,RCT,314,9,541,524
-451-_jpg.rf.258410c23f9eec8eb4a39bec3bef6a1c.jpg,640,640,Restoration,268,0,478,119
-457-_jpg.rf.28547a2326ecec1434276dccd7b0eaeb.jpg,640,640,RCT,190,148,610,497
-405-_jpg.rf.27cb168905eec41f6cda144080e49168.jpg,640,640,RCT,296,241,560,473
-405-_jpg.rf.27cb168905eec41f6cda144080e49168.jpg,640,640,Restoration,169,146,354,456
-250-_jpg.rf.281af73ad8c581eddbb43994a8e9a1bc.jpg,640,640,Crown,75,319,271,613
-250-_jpg.rf.281af73ad8c581eddbb43994a8e9a1bc.jpg,640,640,Caries,229,339,370,475
-250-_jpg.rf.281af73ad8c581eddbb43994a8e9a1bc.jpg,640,640,Restoration,151,63,335,352
-250-_jpg.rf.281af73ad8c581eddbb43994a8e9a1bc.jpg,640,640,RCT,232,368,556,640
-440-_jpg.rf.2880bd8894ee7f8b3e9e6e583c7c3a8f.jpg,640,640,Restoration,70,65,376,319
-412-_jpg.rf.283ad9e0422c1fdee07754daa08de474.jpg,640,640,Badly Decayed,203,86,523,460
-491-_jpg.rf.2887397df7506092e0593e42fbe678e3.jpg,640,640,Badly Decayed,312,123,586,311
-187-_jpg.rf.288b4ac42ba2a24199d2f8f582e5cdd1.jpg,640,640,Badly Decayed,118,300,552,592
-187-_jpg.rf.288b4ac42ba2a24199d2f8f582e5cdd1.jpg,640,640,Normal,81,51,570,360
-270-_jpg.rf.28ad95c8b61d680d2375c3bada42ead8.jpg,640,640,Caries,490,480,640,595
-270-_jpg.rf.28ad95c8b61d680d2375c3bada42ead8.jpg,640,640,RCT,130,276,640,569
-270-_jpg.rf.28ad95c8b61d680d2375c3bada42ead8.jpg,640,640,RCT,6,45,605,365
-270-_jpg.rf.28ad95c8b61d680d2375c3bada42ead8.jpg,640,640,Caries,338,0,503,132
-275-_jpg.rf.28ba807e39e5ae65a6eaba96d0dd8049.jpg,640,640,RCT,124,53,474,520
-171-_jpg.rf.29ee85e670b0874ec989e9caf6d47c9f.jpg,640,640,RCT,57,100,410,629
-379-_jpg.rf.28d439f64ee67415317eeba160c108ae.jpg,640,640,Overhang,405,234,601,484
-379-_jpg.rf.28d439f64ee67415317eeba160c108ae.jpg,640,640,Badly Decayed,353,237,627,630
-379-_jpg.rf.28d439f64ee67415317eeba160c108ae.jpg,640,640,Badly Decayed,297,8,599,259
-379-_jpg.rf.28d439f64ee67415317eeba160c108ae.jpg,640,640,Abcess,145,6,344,186
-379-_jpg.rf.28d439f64ee67415317eeba160c108ae.jpg,640,640,Abcess,134,141,292,387
-379-_jpg.rf.28d439f64ee67415317eeba160c108ae.jpg,640,640,Abcess,171,424,220,547
-360-_jpg.rf.296ecb58fe40f5b9c1c9e544ff3ce988.jpg,640,640,Badly Decayed,132,99,529,605
-360-_jpg.rf.296ecb58fe40f5b9c1c9e544ff3ce988.jpg,640,640,Caries,455,417,582,553
-360-_jpg.rf.296ecb58fe40f5b9c1c9e544ff3ce988.jpg,640,640,Normal,0,205,203,626
-279-_jpg.rf.2a15fd0f76108d671a5046bca2484534.jpg,640,640,RCT,64,34,313,559
-279-_jpg.rf.2a15fd0f76108d671a5046bca2484534.jpg,640,640,RCT,455,124,640,576
-94-_jpg.rf.2a3d151372c8174bf72790061cde204e.jpg,640,640,Normal,13,9,581,339
-420-_jpg.rf.2a7da7c47e17991843da2a5c867157de.jpg,640,640,Caries,50,225,186,333
-318-_jpg.rf.2b559eb03f247363d8bb21ae78ff9c09.jpg,640,640,Normal,0,164,450,600
-266-_jpg.rf.2ba2a4c78ac5d5be6c472a75acaba27c.jpg,640,640,RCT,23,194,506,488
-266-_jpg.rf.2ba2a4c78ac5d5be6c472a75acaba27c.jpg,640,640,Crown,32,182,263,493
-266-_jpg.rf.2ba2a4c78ac5d5be6c472a75acaba27c.jpg,640,640,RCT,73,6,451,218
-266-_jpg.rf.2ba2a4c78ac5d5be6c472a75acaba27c.jpg,640,640,Restoration,75,9,291,233
-360-_jpg.rf.2be425e6239ca9a0cc4a0914796cfe5c.jpg,640,640,Badly Decayed,0,50,564,542
-360-_jpg.rf.2be425e6239ca9a0cc4a0914796cfe5c.jpg,640,640,Caries,15,170,156,273
-360-_jpg.rf.2be425e6239ca9a0cc4a0914796cfe5c.jpg,640,640,Normal,124,472,579,640
-195-_jpg.rf.2b6271c4dc44293a49117fd1061e9fbe.jpg,640,640,Normal,0,168,343,618
-195-_jpg.rf.2b6271c4dc44293a49117fd1061e9fbe.jpg,640,640,RCT,108,40,640,573
-435-_jpg.rf.2bb269ae71d23b49b66871e635f67904.jpg,640,640,RCT,156,89,537,425
-435-_jpg.rf.2bb269ae71d23b49b66871e635f67904.jpg,640,640,Caries,0,309,216,508
-435-_jpg.rf.2bb269ae71d23b49b66871e635f67904.jpg,640,640,Restoration,145,0,345,107
-435-_jpg.rf.2bb269ae71d23b49b66871e635f67904.jpg,640,640,Badly Decayed,17,40,300,362
-421-_jpg.rf.2c6b9ddcf4fe6b73bbb866aac2f447a6.jpg,640,640,RCT,70,171,372,587
-421-_jpg.rf.2c6b9ddcf4fe6b73bbb866aac2f447a6.jpg,640,640,Restoration,8,8,248,202
-401-_jpg.rf.2c728974357ef6f04ddd465515fdeb2a.jpg,640,640,Restoration,396,291,624,540
-401-_jpg.rf.2c728974357ef6f04ddd465515fdeb2a.jpg,640,640,Restoration,412,18,606,272
-321-_jpg.rf.2beaa584ed6bf9701e2d4c0d5f76f087.jpg,640,640,Badly Decayed,279,28,640,240
-321-_jpg.rf.2beaa584ed6bf9701e2d4c0d5f76f087.jpg,640,640,Caries,483,265,638,513
-454-_jpg.rf.2cdaaac7146c67a427253de5289e92c8.jpg,640,640,Caries,256,216,550,429
-454-_jpg.rf.2cdaaac7146c67a427253de5289e92c8.jpg,640,640,Normal,0,112,277,601
-249-_jpg.rf.2d64ae62319fbd71a48b3cc125c36d04.jpg,640,640,RCT,14,19,461,508
-182-_jpg.rf.2d3f1038fe8675769468471c124f7b5e.jpg,640,640,Normal,107,0,639,522
-182-_jpg.rf.2d3f1038fe8675769468471c124f7b5e.jpg,640,640,Normal,0,84,279,591
-185-_jpg.rf.2d06ba865aee51a6995b0e58d6ca6b2b.jpg,640,640,Restoration,11,14,345,216
-185-_jpg.rf.2d06ba865aee51a6995b0e58d6ca6b2b.jpg,640,640,Normal,245,88,634,581
-185-_jpg.rf.2d06ba865aee51a6995b0e58d6ca6b2b.jpg,640,640,RCT,0,155,316,519
-364-_jpg.rf.2d5f5e7450e7fde221c59a6754723fd2.jpg,640,640,RCT,192,159,497,584
20_jpg.rf.2e8710a60c98e86ad6aa5e24e766c4c3.jpg,640,640,Normal,308,170,640,640
20_jpg.rf.2e8710a60c98e86ad6aa5e24e766c4c3.jpg,640,640,RCT,133,139,319,631
20_jpg.rf.2e8710a60c98e86ad6aa5e24e766c4c3.jpg,640,640,Normal,0,96,135,584
20_jpg.rf.2e8710a60c98e86ad6aa5e24e766c4c3.jpg,640,640,Caries,85,174,197,319
9_jpg.rf.2e659e8f7268e51a3d0fe346a32ad09c.jpg,640,640,RCT,39,19,593,311
9_jpg.rf.2e659e8f7268e51a3d0fe346a32ad09c.jpg,640,640,Badly Decayed,0,22,263,304
9_jpg.rf.2e659e8f7268e51a3d0fe346a32ad09c.jpg,640,640,Normal,17,292,538,594
-254-_jpg.rf.2d93e2104662c5bbe6137ff8ea915b8a.jpg,640,640,Restoration,107,50,394,409
-258-_jpg.rf.2dd1a65a14801b88c2873f9f1afb7ae7.jpg,640,640,RCT,321,75,602,640
-258-_jpg.rf.2dd1a65a14801b88c2873f9f1afb7ae7.jpg,640,640,Post,4,250,230,513
-258-_jpg.rf.2dd1a65a14801b88c2873f9f1afb7ae7.jpg,640,640,Post,88,205,375,635
-417-_jpg.rf.2e9f9eb3a84f70d84d1075a11e1c1515.jpg,640,640,Caries,165,283,388,505
-17-_jpeg.rf.2f31cfdb6f454c97fee87ad06227654e.jpg,640,640,Crown,0,20,251,289
-17-_jpeg.rf.2f31cfdb6f454c97fee87ad06227654e.jpg,640,640,Normal,0,136,602,540
-428-_jpg.rf.2fd5656f321227940f5e7e0d299588cb.jpg,640,640,Caries,297,188,479,393
17_jpg.rf.2f24d7bffbfa4d99bca4d3894377bb69.jpg,640,640,Normal,0,104,296,640
-315-_jpg.rf.2fd94f10d69cc6c4837cf017440d795c.jpg,640,640,RCT,205,183,288,486
-315-_jpg.rf.2fd94f10d69cc6c4837cf017440d795c.jpg,640,640,Restoration,175,432,401,593
-426-_jpg.rf.2ff93160c4e1ce34be7b59899141b6ca.jpg,640,640,Restoration,117,405,381,640
-179-_jpg.rf.2fe8d7ff2208c2457128fa15a0b89137.jpg,640,640,RCT,28,12,571,544
94_jpg.rf.30164d129778d97764a76d91e55a4536.jpg,640,640,Crown,301,0,597,171
94_jpg.rf.30164d129778d97764a76d91e55a4536.jpg,640,640,Restoration,35,138,253,345
94_jpg.rf.30164d129778d97764a76d91e55a4536.jpg,640,640,Caries,320,53,627,292
-306-_jpg.rf.3069d83b10cba0ea50c782a60b839f71.jpg,640,640,RCT,221,112,486,445
-460-_jpg.rf.310bc9de5aea1138d11e3398a921ce2e.jpg,640,640,Caries,66,95,374,330
-439-_jpg.rf.3140f769a8921f62df974081ffca71ff.jpg,640,640,RCT,90,250,394,510
-439-_jpg.rf.3140f769a8921f62df974081ffca71ff.jpg,640,640,Restoration,185,110,493,252
-368-_jpg.rf.30dbb715dd9972607d12914d74bb4f0f.jpg,640,640,Overhang,71,122,397,345
-368-_jpg.rf.30dbb715dd9972607d12914d74bb4f0f.jpg,640,640,Crown,0,275,140,415
-368-_jpg.rf.30dbb715dd9972607d12914d74bb4f0f.jpg,640,640,RCT,137,242,555,585
-368-_jpg.rf.30dbb715dd9972607d12914d74bb4f0f.jpg,640,640,Abcess,325,268,463,360
-368-_jpg.rf.30dbb715dd9972607d12914d74bb4f0f.jpg,640,640,Abcess,196,317,296,373
-328-_jpg.rf.3220af9761d7979f2cf95ca0d248f6bb.jpg,640,640,RCT,222,397,455,525
-328-_jpg.rf.3220af9761d7979f2cf95ca0d248f6bb.jpg,640,640,Restoration,433,304,575,516
-410-_jpg.rf.30764e5fe8c71dd5e9b16bba609ab331.jpg,640,640,RCT,170,251,412,383
-410-_jpg.rf.30764e5fe8c71dd5e9b16bba609ab331.jpg,640,640,Restoration,489,0,640,450
-262-_jpg.rf.326c6813577a9761e6f0e6baae9d01e8.jpg,640,640,RCT,16,283,427,614
-262-_jpg.rf.326c6813577a9761e6f0e6baae9d01e8.jpg,640,640,Caries,75,408,223,556
-262-_jpg.rf.326c6813577a9761e6f0e6baae9d01e8.jpg,640,640,Caries,65,158,208,312
-262-_jpg.rf.326c6813577a9761e6f0e6baae9d01e8.jpg,640,640,RCT,154,46,591,450
-385-_jpg.rf.31451424963bbd4db197c31a6235031b.jpg,640,640,Caries,107,196,183,300
96_jpg.rf.32b17f00e74c0b1b11b19abfcf7a6ce9.jpg,640,640,Crown,411,118,612,400
96_jpg.rf.32b17f00e74c0b1b11b19abfcf7a6ce9.jpg,640,640,Badly Decayed,369,295,629,526
-484-_jpg.rf.3247b8574fa9bbbc9e02de7474da6c89.jpg,640,640,Restoration,233,83,450,254
-160-_jpg.rf.30d606cd848c87477084eefe9373f3a1.jpg,640,640,Restoration,102,352,311,539
-190-_jpg.rf.32a82fd868e0baa46812913836faef5f.jpg,640,640,Caries,118,150,343,487
-318-_jpg.rf.33a72c0794df60207ba9fdefc0474053.jpg,640,640,Normal,0,179,446,596
-95-_jpg.rf.34221bd72f11108ee022c5ec8ed9218f.jpg,640,640,RCT,277,231,436,431
-95-_jpg.rf.34221bd72f11108ee022c5ec8ed9218f.jpg,640,640,Restoration,535,452,640,589
